policy,epoch,threshold,query,rows,runs,service_ms,kernel_ms,candidate_rows,scan_fp_pc_bytes,tail_threads,active_slices,descriptor_bytes,hits,output_bytes,result_hash,cpu_complete_match,oracle_compare_ms,tracked_live_device_bytes,observed_hits,overflow,process,query_arrival_epoch
periodic2,5,70,6,1082439,2,0.041156999999999999,0.011136000044643879,705311,23980574,225,2,80,2,32,15785956641883730691,1,0.000435,46513670,2,0,2,0
periodic2,5,70,7,1082439,2,0.044256999999999998,0.011071999557316303,742050,25229700,350,2,80,7,112,16255102669321986777,1,0.00048799999999999999,46513670,7,0,2,0
periodic2,5,70,8,1082439,2,0.043262000000000002,0.011615999974310398,764907,26006838,277,2,80,1,16,15311275680455022801,1,0.00046700000000000002,46513670,1,0,2,0
periodic2,5,70,9,1082439,2,0.051643000000000001,0.012799999676644802,748329,25443186,215,2,80,1,16,15642014802567948599,1,0.00049100000000000001,46513670,1,0,2,0
periodic2,5,70,10,1082439,2,0.042950000000000002,0.011231999844312668,726592,24704128,448,2,80,1,16,11426800160656088415,1,0.00073399999999999995,46513670,1,0,2,0
periodic2,5,70,11,1082439,2,0.043263999999999997,0.011615999974310398,694765,23622010,275,2,80,1,16,110689257886196643,1,0.00039599999999999998,46513670,1,0,2,0
periodic2,5,70,12,1082439,2,0.043203999999999999,0.010623999871313572,656087,22306958,297,2,80,2,32,1140235132895068918,1,0.00048299999999999998,46513670,2,0,2,0
periodic2,5,70,13,1082439,2,0.043020999999999997,0.010432000271975994,589618,20047012,206,2,80,1,16,8144193273189773108,1,0.000457,46513670,1,0,2,0
periodic2,5,70,14,1082439,2,0.041179,0.0094720004126429558,490304,16670336,448,2,80,5,80,8712610575545161090,1,0.000571,46513670,5,0,2,0
periodic2,5,70,15,1082439,2,0.038973000000000001,0.0068479999899864197,344,11696,168,1,40,1,16,14114472362983462821,1,0.000484,46513670,1,0,2,0
periodic2,5,70,16,1082439,2,0.038752000000000002,0.0073279999196529388,1542,52428,506,2,80,1,16,10573732391258072665,1,0.00056899999999999995,46513670,1,0,2,1
periodic2,5,70,17,1082439,2,0.042542999999999997,0.0087679997086524963,35491,1206694,349,2,80,10,160,4883634512387294111,1,0.00036499999999999998,46513670,10,0,2,1
periodic2,5,70,18,1082439,2,0.038856000000000002,0.0072960001416504383,1542,52428,506,2,80,1,16,15898063525803574733,1,0.00040099999999999999,46513670,1,0,2,2
periodic2,5,70,19,1082439,2,0.034431999999999997,0.007519999984651804,609,20706,159,1,40,1,16,4815691392151912697,1,0.00046099999999999998,46513670,1,0,2,2
periodic2,5,70,20,1082439,2,0.038621999999999997,0.0072960001416504383,437,14858,75,1,40,1,16,10149894267323799744,1,0.00052499999999999997,46513670,1,0,2,3
periodic2,5,70,21,1082439,2,0.044939,0.0092160003259778023,53084,1804856,420,2,80,44,704,2019976533198049697,1,0.00067299999999999999,46513670,44,0,2,3
periodic2,5,70,22,1082439,2,0.041494000000000003,0.008991999551653862,5624,191216,8,1,40,1,16,16460404831949839864,1,0.00056999999999999998,46513670,1,0,2,4
periodic2,5,70,23,1082439,2,0.040746999999999998,0.0089279999956488609,1257,42738,23,1,40,3,48,1085410713665579359,1,0.00040900000000000002,46513670,3,0,2,4
periodic2,5,70,24,1082439,2,0.038781999999999997,0.0072320001199841499,1542,52428,506,2,80,1,16,2366963884352823144,1,0.00055999999999999995,46513670,1,0,2,5
periodic2,5,70,25,1082439,2,0.038754999999999998,0.0072320001199841499,32387,1101158,381,2,80,1,16,10148565077456821632,1,0.00041800000000000002,46513670,1,0,2,5
periodic2,5,70,26,1082439,2,0.029267999999999999,0.0071999998763203621,437,14858,75,1,40,0,0,1469598103934665603,1,0.00041599999999999997,46513670,0,0,2,6
periodic2,5,70,27,1082439,2,0.035226,0.010816000401973724,655073,22272482,287,2,80,0,0,1469598103934665603,1,0.00034299999999999999,46513670,0,0,2,6
periodic2,5,70,28,1082439,2,0.034511,0.011296000331640244,754368,25648512,320,2,80,0,0,1469598103934665603,1,0.00046099999999999998,46513670,0,0,2,6
periodic2,5,70,29,1082439,2,0.043143000000000001,0.010719999670982361,656087,22306958,297,2,80,1,16,17681133477056478587,1,0.00033599999999999998,46513670,1,0,2,6
periodic2,5,70,30,1082439,2,0.034681999999999998,0.011071999557316303,437041,14859394,463,2,80,0,0,1469598103934665603,1,0.00037199999999999999,46513670,0,0,2,6
periodic2,5,70,31,1082439,2,0.042063999999999997,0.0088959997519850731,32387,1101158,381,2,80,4,64,17939493323410341816,1,0.00044000000000000002,46513670,4,0,2,6
periodic2,5,80,0,1082439,2,0.034124000000000002,0.0073919999413192272,178,6052,78,1,40,1,16,9590926921243046940,1,0.00044999999999999999,46513670,1,0,2,0
periodic2,5,80,1,1082439,2,0.040733999999999999,0.0092160003259778023,116211,3951174,269,2,80,1,16,236623074773584124,1,0.00045100000000000001,46513670,1,0,2,0
periodic2,5,80,2,1082439,2,0.040198999999999999,0.0087999999523162842,194752,6621568,320,2,80,1,16,16482413140649058011,1,0.00040700000000000003,46513670,1,0,2,0
periodic2,5,80,3,1082439,2,0.041010999999999999,0.0091519998386502266,263352,8953968,328,2,80,1,16,9968587167645841113,1,0.00036699999999999998,46513670,1,0,2,0
periodic2,5,80,4,1082439,2,0.045765,0.0091199995949864388,312253,10616602,323,2,80,2,32,584188552658846184,1,0.00045800000000000002,46513670,2,0,2,0
periodic2,5,80,5,1082439,2,0.043165000000000002,0.01065600011497736,389280,13235520,352,2,80,1,16,5038559823257848905,1,0.00039300000000000001,46513670,1,0,2,0
periodic2,5,80,6,1082439,2,0.040875000000000002,0.0094720004126429558,460895,15670430,161,2,80,1,16,11398467088110825269,1,0.00039800000000000002,46513670,1,0,2,0
periodic2,5,80,7,1082439,2,0.043125999999999998,0.01065600011497736,503208,17109072,344,2,80,1,16,5820997903152764564,1,0.00039100000000000002,46513670,1,0,2,0
periodic2,5,80,8,1082439,2,0.043194000000000003,0.010560000315308571,527852,17946968,276,2,80,1,16,15311275680455022801,1,0.00069700000000000003,46513670,1,0,2,0
periodic2,5,80,9,1082439,2,0.045388999999999999,0.010495999827980995,540014,18360476,146,2,80,1,16,15642014802567948599,1,0.00069099999999999999,46513670,1,0,2,0
periodic2,5,80,10,1082439,2,0.043639999999999998,0.011552000418305397,548359,18644206,249,2,80,1,16,11426800160656088415,1,0.00049899999999999999,46513670,1,0,2,0
periodic2,5,80,11,1082439,2,0.047065999999999997,0.01119999960064888,527788,17944792,340,2,80,1,16,110689257886196643,1,0.00046700000000000002,46513670,1,0,2,0
periodic2,5,80,12,1082439,2,0.041639000000000002,0.0087040001526474953,475156,16155304,492,2,80,1,16,4379004401049121654,1,0.00066100000000000002,46513670,1,0,2,0
periodic2,5,80,13,1082439,2,0.043305999999999997,0.010591999627649784,411248,13982432,400,2,80,1,16,8144193273189773108,1,0.000522,46513670,1,0,2,0
periodic2,5,80,14,1082439,2,0.041082,0.0094720004126429558,293023,9962782,97,2,80,2,32,11781894953073064141,1,0.00055999999999999995,46513670,2,0,2,0
periodic2,5,80,15,1082439,2,0.044219000000000001,0.0071999998763203621,57,1938,199,1,40,1,16,14114472362983462821,1,0.00038299999999999999,46513670,1,0,2,0
periodic2,5,80,16,1082439,2,0.041258000000000003,0.0085119996219873428,820,27880,460,2,80,1,16,10573732391258072665,1,0.00059100000000000005,46513670,1,0,2,1
periodic2,5,80,17,1082439,2,0.041718999999999999,0.0086399996653199196,13903,472702,433,2,80,5,80,4804517580085202247,1,0.00063699999999999998,46513670,5,0,2,1
periodic2,5,80,18,1082439,2,0.041785999999999997,0.0088959997519850731,820,27880,460,2,80,1,16,15898063525803574733,1,0.00048000000000000001,46513670,1,0,2,2
periodic2,5,80,19,1082439,2,0.033928,0.0072320001199841499,123,4182,133,1,40,1,16,4815691392151912697,1,0.00043800000000000002,46513670,1,0,2,2
periodic2,5,80,20,1082439,2,0.039196000000000002,0.0071999998763203621,437,14858,75,1,40,1,16,10149894267323799744,1,0.00057200000000000003,46513670,1,0,2,3
periodic2,5,80,21,1082439,2,0.038711000000000002,0.0075520002283155918,20657,702338,335,2,80,2,32,6198867446255241503,1,0.00073399999999999995,46513670,2,0,2,3
periodic2,5,80,22,1082439,2,0.041936000000000001,0.0091519998386502266,3733,126922,107,1,40,1,16,16460404831949839864,1,0.000852,46513670,1,0,2,4
periodic2,5,80,23,1082439,2,0.038961999999999997,0.0067520001903176308,276,9384,236,1,40,3,48,1085410713665579359,1,0.00058699999999999996,46513670,3,0,2,4
periodic2,5,80,24,1082439,2,0.038906000000000003,0.007007999811321497,820,27880,460,2,80,1,16,2366963884352823144,1,0.00058699999999999996,46513670,1,0,2,5
periodic2,5,80,25,1082439,2,0.038424,0.0071359998546540737,12779,434486,277,2,80,1,16,10148565077456821632,1,0.00057399999999999997,46513670,1,0,2,5
periodic2,5,80,26,1082439,2,0.029891000000000001,0.0068479999899864197,437,14858,75,1,40,0,0,1469598103934665603,1,0.00054299999999999997,46513670,0,0,2,6
periodic2,5,80,27,1082439,2,0.033271000000000002,0.0089600002393126488,397944,13530096,392,2,80,0,0,1469598103934665603,1,0.00048500000000000003,46513670,0,0,2,6
periodic2,5,80,28,1082439,2,0.033785999999999997,0.010784000158309937,556119,18908046,169,2,80,0,0,1469598103934665603,1,0.000464,46513670,0,0,2,6
periodic2,5,80,29,1082439,2,0.034292999999999997,0.011231999844312668,475156,16155304,492,2,80,0,0,1469598103934665603,1,0.00043300000000000001,46513670,0,0,2,6
periodic2,5,80,30,1082439,2,0.032079999999999997,0.008991999551653862,248052,8433768,268,2,80,0,0,1469598103934665603,1,0.000466,46513670,0,0,2,6
periodic2,5,80,31,1082439,2,0.030155999999999999,0.0074559999629855156,12779,434486,277,2,80,0,0,1469598103934665603,1,0.000513,46513670,0,0,2,6
periodic2,6,70,0,1082990,1,0.041324,0.0087999999523162842,178,6052,78,1,40,1,16,9590926921243046940,1,0.00061499999999999999,46536812,1,0,2,0
periodic2,6,70,1,1082990,1,0.041162999999999998,0.0093120001256465912,198039,6733326,105,1,40,1,16,236623074773584124,1,0.00065300000000000004,46536812,1,0,2,0
periodic2,6,70,2,1082990,1,0.041376999999999997,0.0093759996816515923,326679,11107086,233,1,40,1,16,16482413140649058011,1,0.00086499999999999999,46536812,1,0,2,0
periodic2,6,70,3,1082990,1,0.043541000000000003,0.010944000445306301,446598,15184332,122,1,40,1,16,9968587167645841113,1,0.00057799999999999995,46536812,1,0,2,0
periodic2,6,70,4,1082990,1,0.036361999999999998,0.0094079999253153801,530676,18042984,12,1,40,2,32,584188552658846184,1,0.00067299999999999999,46536812,2,0,2,0
periodic2,6,70,5,1082990,1,0.044374999999999998,0.01158399973064661,647295,22008030,129,1,40,1,16,5038559823257848905,1,0.00076599999999999997,46536812,1,0,2,0
periodic2,6,70,6,1082990,1,0.04335,0.011264000087976456,705607,23990638,185,1,40,2,32,15785956641883730691,1,0.00070899999999999999,46536812,2,0,2,0
periodic2,6,70,7,1082990,1,0.044339999999999997,0.011168000288307667,742368,25240512,32,1,40,7,112,16255102669321986777,1,0.00068900000000000005,46536812,7,0,2,0
periodic2,6,70,8,1082990,1,0.044095000000000002,0.010944000445306301,765265,26019010,175,1,40,1,16,15311275680455022801,1,0.00063500000000000004,46536812,1,0,2,0
periodic2,6,70,9,1082990,1,0.043792999999999999,0.011359999887645245,748697,25455698,103,1,40,1,16,15642014802567948599,1,0.00067000000000000002,46536812,1,0,2,0
periodic2,6,70,10,1082990,1,0.038746999999999997,0.01104000024497509,726969,24716946,71,1,40,1,16,11426800160656088415,1,0.00087799999999999998,46536812,1,0,2,0
periodic2,6,70,11,1082990,1,0.043090999999999997,0.011103999800980091,695145,23634930,151,1,40,1,16,110689257886196643,1,0.00062699999999999995,46536812,1,0,2,0
periodic2,6,70,12,1082990,1,0.043439999999999999,0.01158399973064661,656469,22319946,171,1,40,2,32,1140235132895068918,1,0.00063900000000000003,46536812,2,0,2,0
periodic2,6,70,13,1082990,1,0.043542999999999998,0.010847999714314938,589992,20059728,88,1,40,1,16,8144193273189773108,1,0.00068800000000000003,46536812,1,0,2,0
periodic2,6,70,14,1082990,1,0.043387000000000002,0.011264000087976456,490654,16682236,98,1,40,5,80,8712610575545161090,1,0.00066399999999999999,46536812,5,0,2,0
periodic2,6,70,15,1082990,1,0.036599,0.0074240001849830151,344,11696,168,1,40,1,16,14114472362983462821,1,0.00063000000000000003,46536812,1,0,2,0
periodic2,6,70,16,1082990,1,0.041572999999999999,0.0087679997086524963,1543,52462,249,1,40,1,16,10573732391258072665,1,0.00079299999999999998,46536812,1,0,2,1
periodic2,6,70,17,1082990,1,0.042256000000000002,0.0090239997953176498,35577,1209618,7,1,40,10,160,4883634512387294111,1,0.00076099999999999996,46536812,10,0,2,1
periodic2,6,70,18,1082990,1,0.038566000000000003,0.0066880001686513424,1543,52462,249,1,40,1,16,15898063525803574733,1,0.00071699999999999997,46536812,1,0,2,2
periodic2,6,70,19,1082990,1,0.041390999999999997,0.0085760001093149185,609,20706,159,1,40,1,16,4815691392151912697,1,0.00067000000000000002,46536812,1,0,2,2
periodic2,6,70,20,1082990,1,0.038684999999999997,0.0070400000549852848,438,14892,74,1,40,1,16,10149894267323799744,1,0.000611,46536812,1,0,2,3
periodic2,6,70,21,1082990,1,0.046273000000000002,0.0087360003963112831,53194,1808596,54,1,40,44,704,2019976533198049697,1,0.00084699999999999999,46536812,44,0,2,3
periodic2,6,70,22,1082990,1,0.040682000000000003,0.0091519998386502266,5624,191216,8,1,40,1,16,16460404831949839864,1,0.00069300000000000004,46536812,1,0,2,4
periodic2,6,70,23,1082990,1,0.038665999999999999,0.0071040000766515732,1257,42738,23,1,40,3,48,1085410713665579359,1,0.00069499999999999998,46536812,3,0,2,4
periodic2,6,70,24,1082990,1,0.034084000000000003,0.0070719998329877853,1543,52462,249,1,40,1,16,2366963884352823144,1,0.00056800000000000004,46536812,1,0,2,5
periodic2,6,70,25,1082990,1,0.039678999999999999,0.0089279999956488609,32468,1103912,44,1,40,1,16,10148565077456821632,1,0.000544,46536812,1,0,2,5
periodic2,6,70,26,1082990,1,0.038511999999999998,0.0071040000766515732,438,14892,74,1,40,1,16,8580464002353028199,1,0.00063400000000000001,46536812,1,0,2,6
periodic2,6,70,27,1082990,1,0.042913,0.011231999844312668,655341,22281594,19,1,40,1,16,11270691789837195168,1,0.00051999999999999995,46536812,1,0,2,6
periodic2,6,70,28,1082990,1,0.042784999999999997,0.011103999800980091,754739,25661126,205,1,40,1,16,10398132845637501145,1,0.00083699999999999996,46536812,1,0,2,6
periodic2,6,70,29,1082990,1,0.043276000000000002,0.010784000158309937,656469,22319946,171,1,40,2,32,9573744040641432194,1,0.00074700000000000005,46536812,2,0,2,6
periodic2,6,70,30,1082990,1,0.040833000000000001,0.0094079999253153801,437368,14870512,136,1,40,1,16,5921762278186603850,1,0.00069700000000000003,46536812,1,0,2,6
periodic2,6,70,31,1082990,1,0.039015000000000001,0.0072639998979866505,32468,1103912,44,1,40,7,112,2419987733069701122,1,0.00080999999999999996,46536812,7,0,2,6
periodic2,6,80,0,1082990,1,0.038622999999999998,0.0070719998329877853,178,6052,78,1,40,1,16,9590926921243046940,1,0.00043600000000000003,46536812,1,0,2,0
periodic2,6,80,1,1082990,1,0.038663000000000003,0.0073600001633167267,116238,3952092,242,1,40,1,16,236623074773584124,1,0.00047699999999999999,46536812,1,0,2,0
periodic2,6,80,2,1082990,1,0.038609999999999998,0.0071999998763203621,194809,6623506,7,1,40,1,16,16482413140649058011,1,0.00033399999999999999,46536812,1,0,2,0
periodic2,6,80,3,1082990,1,0.035626999999999999,0.0086719999089837074,263441,8956994,239,1,40,1,16,9968587167645841113,1,0.00034900000000000003,46536812,1,0,2,0
periodic2,6,80,4,1082990,1,0.033647000000000003,0.0071680000983178616,312366,10620444,210,1,40,2,32,584188552658846184,1,0.00041199999999999999,46536812,2,0,2,0
periodic2,6,80,5,1082990,1,0.045505999999999998,0.013824000023305416,389431,13240654,201,1,40,1,16,5038559823257848905,1,0.00040400000000000001,46536812,1,0,2,0
periodic2,6,80,6,1082990,1,0.041153000000000002,0.0093759996816515923,461079,15676686,233,1,40,1,16,11398467088110825269,1,0.00036499999999999998,46536812,1,0,2,0
periodic2,6,80,7,1082990,1,0.043027000000000003,0.011008000001311302,503433,17116722,119,1,40,1,16,5820997903152764564,1,0.000348,46536812,1,0,2,0
periodic2,6,80,8,1082990,1,0.043346999999999997,0.010719999670982361,528091,17955094,37,1,40,1,16,15311275680455022801,1,0.00062600000000000004,46536812,1,0,2,0
periodic2,6,80,9,1082990,1,0.042965000000000003,0.011168000288307667,540256,18368704,160,1,40,1,16,15642014802567948599,1,0.00048299999999999998,46536812,1,0,2,0
periodic2,6,80,10,1082990,1,0.040578000000000003,0.008991999551653862,548624,18653216,240,1,40,1,16,11426800160656088415,1,0.00048700000000000002,46536812,1,0,2,0
periodic2,6,80,11,1082990,1,0.043276000000000002,0.011008000001311302,528058,17953972,70,1,40,1,16,110689257886196643,1,0.00050199999999999995,46536812,1,0,2,0
periodic2,6,80,12,1082990,1,0.040696000000000003,0.0091840000823140144,475415,16164110,233,1,40,1,16,4379004401049121654,1,0.00054299999999999997,46536812,1,0,2,0
periodic2,6,80,13,1082990,1,0.040543999999999997,0.009344000369310379,411504,13991136,144,1,40,1,16,8144193273189773108,1,0.00041899999999999999,46536812,1,0,2,0
periodic2,6,80,14,1082990,1,0.041076000000000001,0.0094720004126429558,293257,9970738,119,1,40,2,32,11781894953073064141,1,0.00049399999999999997,46536812,2,0,2,0
periodic2,6,80,15,1082990,1,0.038601999999999997,0.0070400000549852848,57,1938,199,1,40,1,16,14114472362983462821,1,0.00048999999999999998,46536812,1,0,2,0
periodic2,6,80,16,1082990,1,0.039652,0.0071040000766515732,820,27880,204,1,40,1,16,10573732391258072665,1,0.000825,46536812,1,0,2,1
periodic2,6,80,17,1082990,1,0.041451000000000002,0.0085760001093149185,13931,473654,149,1,40,5,80,4804517580085202247,1,0.00059000000000000003,46536812,5,0,2,1
periodic2,6,80,18,1082990,1,0.038684999999999997,0.0065919999033212662,820,27880,204,1,40,1,16,15898063525803574733,1,0.00058799999999999998,46536812,1,0,2,2
periodic2,6,80,19,1082990,1,0.040292000000000001,0.0088640004396438599,123,4182,133,1,40,1,16,4815691392151912697,1,0.00051500000000000005,46536812,1,0,2,2
periodic2,6,80,20,1082990,1,0.038862000000000001,0.0072639998979866505,438,14892,74,1,40,1,16,10149894267323799744,1,0.00065499999999999998,46536812,1,0,2,3
periodic2,6,80,21,1082990,1,0.040374,0.0087679997086524963,20708,704072,28,1,40,2,32,6198867446255241503,1,0.00051999999999999995,46536812,2,0,2,3
periodic2,6,80,22,1082990,1,0.041389000000000002,0.0086080003529787064,3733,126922,107,1,40,1,16,16460404831949839864,1,0.00047699999999999999,46536812,1,0,2,4
periodic2,6,80,23,1082990,1,0.038771,0.007007999811321497,276,9384,236,1,40,3,48,1085410713665579359,1,0.00043899999999999999,46536812,3,0,2,4
periodic2,6,80,24,1082990,1,0.034209000000000003,0.0059520001523196697,820,27880,204,1,40,1,16,2366963884352823144,1,0.00065499999999999998,46536812,1,0,2,5
periodic2,6,80,25,1082990,1,0.038747999999999998,0.0073600001633167267,12803,435302,253,1,40,1,16,10148565077456821632,1,0.00055000000000000003,46536812,1,0,2,5
periodic2,6,80,26,1082990,1,0.038406000000000003,0.0066559999249875546,438,14892,74,1,40,1,16,8580464002353028199,1,0.00046099999999999998,46536812,1,0,2,6
periodic2,6,80,27,1082990,1,0.040739999999999998,0.0092799998819828033,398098,13535332,238,1,40,1,16,11270691789837195168,1,0.000457,46536812,1,0,2,6
periodic2,6,80,28,1082990,1,0.042647999999999998,0.011168000288307667,556368,18916512,176,1,40,1,16,10398132845637501145,1,0.00059199999999999997,46536812,1,0,2,6
periodic2,6,80,29,1082990,1,0.042443000000000002,0.01104000024497509,475415,16164110,233,1,40,1,16,3667068572283818410,1,0.00052099999999999998,46536812,1,0,2,6
periodic2,6,80,30,1082990,1,0.040707,0.0092479996383190155,248266,8441044,54,1,40,1,16,5921762278186603850,1,0.00044000000000000002,46536812,1,0,2,6
